content,rating,predict_rating
" 最后还是输了→_→脑洞表示这是在找继任者最后的考验就是杀死上任。。。。。
        ",2,1
" 没看明白，故事有点乱… 而且不了解背景… 不过确实被有几个镜头感动到！涉及民族的都没有小事儿
        ",2,1
" 双关真是太威武了！
        ",2,2
" 看不够的大自然
        ",2,2
" 在襁褓中成长的温室花朵，竟然如此的天真无邪，会轻易相信肮脏龌蹉丑陋鄙夷之人，被强暴之后还不幸丢了性命。命运铸就的巧合，父母偶遇杀女凶手，得知事实真相以后，静谧化处理的复仇，满是无奈的恨意和心碎。……简单纯粹的故事，安静得有些沉闷的表现方式……无法如李安叔那般喜爱，但愿为其加一星。
        ",2,2
" ＜春风不化雨＞，我喜欢这样的老师，优雅感性激情，追求自由勇气美，反抗传统定性的教育方式，带领学生体验真实的生活传递知识想法，发现关心学生的个性发展，只是最后被自己最依赖了解的学生背叛被辞职了，挺讽刺的，错在哪呢，也许是过犹不及，太过理想主义，优点也能成为缺点  ～～～
        ",2,2
" 像是一部青春电影 关于烦恼 关于成长 像是一部公路电影 关于旅途 关于寻找 像是一部少数民族电影 关于风俗 关于民情 像是一部纪录电影 关于信仰 关于思考 其实 他寻找的不过是一种历程 寻找这个主题来描述一个孩子成长过程 他需要的并不是某个问题的答案 他只是希望在他的生命中 有人能够见证他的成长
        ",2,2
" 波姬小丝颜值逆天啊！！！气质逆天！！！唯一可惜就是画质渣了点，没能好好截图
        ",2,2
" 小神龙俱乐部233
        ",2,1
" 那份对自己的热爱的天真执着和纯粹令人动容。
        ",2,2
" 讓墨鏡王多年念念不忘的小哥哥
        ",2,2
" 安东尼·曼和Jimmy合作的西部片还是最喜欢这部，围绕一支神枪展开的争夺引起一阵血雨腥风，干净利落的枪法看得很过瘾，最后峭壁上的双枪对决也痛快淋漓，最后抱得美人归，西部也是江湖，修成正果需要绝技和爱情。。。
        ",2,2
" 迷人又疯狂
        ",2,2
" 路易马勒的导演功力为Burt Lancaster NB的演技提供了绝佳场所，后者的角色显得既城府又善良而且很MAN，虽满头白发却魅力不减，而这位法国导演又为这部美国电影注入了异域电影的特色，总之是2人相当成功的一次合作...
        ",2,2
" 非常有趣。
        ",2,2
" 4.5星，感人好看
        ",2,2
" 二战中的王牌飞行员Chuck Yeager突破音障,驾驶NF104A挑战104000英尺超高空飞行是我认为最精彩的段落,电影展现以功绩为主,却也不乏对高层的吐槽,彼时美苏航天竞赛使NASA一贯对飞安轻视,后来航天飞机就是典型的产物,挑战者事故调查更是求助了波音,而Yeager也是调查员之一,他本人还在片中扮演了一名老酒保
        ",2,1
" 今晚去看《灵偶奇遇》 让我想起这部老片
        ",2,1
" 突然想看这个电影，就找出来看了一遍
                
                
",2,0
" 伟大的外交家。
        ",2,2
" 那时经常宣传蒋筑英罗健夫，现在还有几人记得他们。
        ",2,1
" 非常老派而严谨工整的影片，台词经典同时有大量的俚语和粗口233，剧情很棒，没有逻辑死角。对律师类的职场剧一向毫无抵抗力
        ",2,2
" 我最佩服周总理。
        ",2,2
" 真经典。杨子荣，好。
        ",2,2
" 为了咸菜牺牲了。
        ",2,1
" 红颜祸水的女人与意志不坚的男人 情节剧情紧凑
        ",2,2
" 一场看不见的球赛，一群世界上最激动的球迷
        ",2,2
" 还好算是HE，关于性暴力。
        ",2,1
" 雷笑雷笑的
        ",2,0
" 喜欢英格丽·褒曼，为什么爱情总是不能完美结局呢？
        ",2,2
" 1911年！本片是世界上最早的彩色动画，更多的是记录winsor Mccay团队创作正片的过程。 五星致敬！8.5
        ",2,2
" 海明威的经典之作，老人最经典的一句话，“a man can be destroyed but not defeated.”体现了硬汉精神啊！
        ",2,2
" 官官相护最尼玛可恨
        ",2,0
" 请把我的青鸟还给我。青鸟象征着幸福吧
        ",2,2
" 很出戏
        ",2,0
" 我不喜欢对答录机讲话.
        ",2,0
" 正能量
        ",2,2
" 尸泥太恶心了
        ",2,0
" 20160406
        ",2,0
" 100分鐘的劇本做得真細緻，一點也不拖泥帶水還有條不紊，這就是功力啊，選擇正確的事情，就是繼續製作電影，又一部寫給電影的情書
        ",2,2
" 李碧华的剧本，哥哥说过想亲自重新拍这部的。
        ",2,2
" 结尾那段中枪后的奔跑，卡格尼你踏过了我的心。
        ",2,2
" 清新极了的一个故事 然而再清新的故事都无法遮挡哼的盛世美颜 20岁的他是如何在这部片子里呈现出了女性所可以有的任何幻想？清纯专情甚至香艳？He's like all the Greek Gods rolled into one. 男主男二丑 女主女二傻。最后那里简直像极了年轻版的Solo 这个男孩子真的是一个宝贝啊
        ",2,1
" 爸爸望着夜空说，我也见过这艘船，但那好像是多久远的事情了。看到这里泪目了，我从小就是小飞侠族 认为自己永远也不会长大 但我心里的棉花糖小象不知什么时候就悄无声息的离开了
        ",2,2
" 电影是梦
        ",2,2
" 邪恶威权笼罩下，投机窃利的小民在个人利害与友谊正直间抉择，人性的美与恶上演showdown，终于美善胜出，却换来过失杀人的不幸，影片在展示房上钩子和绳索中结束，原本的震撼变成了无尽的绝望，牛逼到无以复加的结局。
        ",2,2
" 姊妹坡上四美俱，大姐温婉贤良，幺妹活泼可爱，三姐泽口靖子更是动人，然而最惊艳的还属二姐浅野温子，举手投足都是美，一颦一笑皆难忘，也难怪错过杏的谅会爱上茜姐。大林宣彦的青春暧昧懵懂。生活既带来生的喜悦，也带来死的悲伤，只要能找到希望，生活总还是美好的。走在山坡上，歌谣自会代代传唱。
        ",2,2
" 她不是美人鱼，她是塞壬。—— 塞壬（Sairen）又译作西壬，她们的别名是阿刻罗伊得斯，意即“阿刻罗俄斯的孩子们”。塞壬用自己的歌喉使得过往的水手倾听失神，航船触礁沉没。是希腊神话中人首鸟身（或鸟首人身、甚至跟美人鱼相类）的怪物，经常飞降海中礁石或船舶之上，又被称为海妖。
        ",2,2
" 青年男子用照相机看到的那几幕非常之吓人，其他就没甚么了；剧情挺好看。作为恐怖片，还是比较推荐的~！
        ",2,1
" 比虎口脱险略差。
        ",2,0
" “不只是打打鬧鬧那麼簡單，有更大的格局在後面，但是很少有人跟我們來談”
        ",2,2
" 男女之间有很多重复的细节和镜头
        ",2,2
" 黑到飞起后，来个如此光明的结局，科恩兄弟也是蛮可爱的；蒂尔达·斯文顿表现抢眼，后半段一段交叉蒙太奇运用巧妙。
        ",2,2
" 从一只雏鸟，成长到能飞得高到俯瞰整个大裂谷，到死亡，再到新生命的轮回。惊叹于造物主的神奇，残酷与美丽并存。 环保主题，画面美，解说喜欢，BGM特别棒，遗憾是内容不够深~
        ",2,2
" 如同烙印的录像带，与宛若梦魇的动画片，在现世与过往中交错重逢。人物线条刻板且粗重，是狰狞社会与错杂人性的譬喻。画面充溢着大片幽暗与猩红，短暂光明沦为阳光下罪恶的依衬。十诫教袍或毛绒玩偶，终究都被葬送进绝望的地牢。
        ",2,2
" Greta Garbo 穿什么都好看，说什么都好听，笑不笑都好美。
        ",2,2
" 里面性学家的话用于科普真是再好不过了

        ",2,2
" 唔係鬼片，係搞笑片
        ",2,0
" 值得学习的历史剧，拍出了历史感，说出了历史的真相
        ",2,2
" 结局万万没想到系列……
        ",2,1
" cate又撑起了一部剧～前半部分很充实，后半部分很散乱，尤其和朱利安的感情。一部电影好与坏跟演员剧情情怀都很有关系，这部电影只靠演技，别的都很平淡！四星只为我魔！
        ",2,2
" 贝拉塔尔居然曾经打算就这部片收手 长镜头无疑是神作 从镜头语言、音效、节奏感、氛围、细节上来说 这片已经是完美。主题略弱了点。人物表演和台词被抽象后的疏离感好有意思，小黑屋段落也是神来之笔。伦敦男人的老婆哭戏太动情了
        ",2,2
" 没有旧时代和大运动时期的乌烟瘴气、充满朝气的新中国。
        ",2,2
" 好恐怖
        ",2,2
" 有没有希望啊
        ",2,2
" 又是一个导演拍一世的设定，第一世必然是胡金铨拍，一听鼓点就知道了！风格迥异！
        ",2,2
" 交换各自手表来表达兄弟间友谊。谁能想到，一年后，现实比电影真实。
        ",2,2
" 很牛的电影，在当年。其实很具体的剧情都不大记得了~
        ",2,1
" 美丽的娜塔莎金斯基，片中的每位女性角色都很美，除了那个妓女~男女主都是德国演员，演技一流！
        ",2,2
" 继续喜欢Tom and Jerry，愚蠢的人类！这系列的动画片的想像力我觉得是最牛掰的
        ",2,2
" 痞气，情怀，梦想，现实。
        ",2,2
" 央视放过
        ",2,1
" 唉，那个澳洲妹纸真可惜。
        ",2,1
" 韶光贱，奈何天，你看那姹紫嫣红，似这般都赋予了断壁颓垣。。。哎哎，马尔科维奇的眉眼，依旧还是奇怪
        ",2,2
" 在飞机上看的 还算有意思 竞选题材什么的一向很欢乐
        ",2,2
" 就算风雨飘摇，家也还是那个家。音乐和画面的配合堪称完美。
        ",2,2
" wet dream，get back
                
                
",2,2
" 超级萌好吗！不管是嫩嫩的法鲨还是小熊都特别可爱，啃生肉啃得最开心的一次
        ",2,2
" B+
        ",2,2
" 必须给自己的童年回忆打个高分。
        ",2,1
" 忘了剧情！要再看一次！好像有炸大便？
        ",2,0
" 画面很美，剧情也很好看，引发了好多感想。
        ",2,2
" 8
        ",2,1
" 颜值啊！卷西的哈西德造型实在是禁欲又可爱。
        ",2,2
" 其时未必意真实。不过还是继续了当时的选择又觉未体验够该体验的生活，于是只剩那点未必真诚的念想。重新看了一遍，扑面的乡村风情反而淡了。倒是想起了从前在法国的生活。不回头看时，不知道已经走得这么远了。
        ",2,2
" 为了你， 我不能死啊 ！
为你了 ，我死不瞑目！
        ",2,0
" 梦露不是无脑的花瓶。有几套服装是真的挺优雅，经典的。还有就是大雪中的木屋，曼哈顿的公寓，都是住宅典范。编剧很温馨，并不是拿起大棒，讽刺女性想嫁个金龟婿的现实想法，戏剧性的化解了尴尬，让真爱最终胜利。
        ",2,2
